LSM(R) 188 class,12,12,Medium landing ship (Rocket),1175 BRT ,203 feet (oa) ,5+76 men ,"1 5"" DP gun 2 40mm AA (1x2) 3 20mm AA (3x1) rocket launchers ",13 knots,"Diesel engines, 2 shafts ",,Modified LSM's. Fitted with rocket launchers to provide close in support during amphibious landings. ,http://uboat.net/allies/warships/class/610.html
LSM(R) 401 class,48,48,Medium landing ship (Rocket),1175 BRT ,203 feet ,6+173 men ,"1 5"" DP gun 4 40mm AA (2x2) 4 20mm AA (4x1) rocket launchers mortars ",13 knots,"Diesel engines, 2 shafts ",,This class a further development of the LSM(R) 188-class with increased firepower. The bridge structure was placed aft. ,http://uboat.net/allies/warships/class/611.html
Insect class,10,10,River gunboat,645 BRT ,"237,5 feet ",55 men ,"2 6"" guns (2x1) 1 3"" AA gun 1 2pdr. AA Several machine guns (varied) ",14 knots,"2 Boilers, Triple expansion engines, 2 shafts ",2000 HP , ,http://uboat.net/allies/warships/class/612.html
Tern class,2,2,Rover gunboat,262 BRT ,160 feet ,55 men ,"2 3"" AA gun Several machine guns ",14 knots,"2 Boilers, 2 geared turbines, 2 shafts ",1370 HP , ,http://uboat.net/allies/warships/class/613.html
Peterel class,2,2,River gunboat,310 BRT ,177 feet ,55 men ,"2 3"" AA gun Several machine guns ",16 knots,"2 Boilers, 2 geared turbines, 2 shafts ",2250 HP , ,http://uboat.net/allies/warships/class/614.html
Falcon class,1,1,River gunboat,372 BRT ,150 feet ,55 men ,"2 3.7"" howitzer 2 6pdr (2x1) Several machine guns ",15 knots,"2 Boilers, 2 geared turbines, 2 shafts ",2250 HP , ,http://uboat.net/allies/warships/class/615.html
Sandpiper class,1,1,River gunboat,185 BRT ,160 feet ,40 men ,"1 3.7"" howitzer Several machine guns ",11 knots,"1 Boiler, 2 triple expansion reciprocating engines , 2 shafts ",600 HP , ,http://uboat.net/allies/warships/class/616.html
Robin class,1,1,River gunboat,236 BRT ,150 feet ,42 men ,"1 3.7"" howitzer Several machine guns ",13 knots,"1 Boiler, 2 triple expansion reciprocating engines , 2 shafts ",800 HP , ,http://uboat.net/allies/warships/class/617.html
Scorpion class,1,1,River gunboat,700 BRT ,200 feet ,93 men ,"2 4"" guns (2x1) 1 3.7"" howitzer 2 3 pdr. 10 machine guns ",17 knots,Parsons geared turbines ,4500 HP , ,http://uboat.net/allies/warships/class/618.html
Dragonfly class,4,5,River gunboat,585 BRT ,197 feet ,74 men ,"2 4"" guns (2x1) 1 3.7"" howitzer 8 machine guns ",17 knots,Parsons geared turbines ,3800 HP , ,http://uboat.net/allies/warships/class/619.html
LST (Mk 3) class,80,118,Tank landing ships,5060 BRT ,347 (feet) ,14+90 men ,8 20mm (AA) (varied) ,13 knots,"Reciprocating engines, 2 shafts ",5500 HP ,British designed LST ,http://uboat.net/allies/warships/class/620.html
Auxiliary minelayers class,11,11,Minelayer, , , , ,,,,"Displacement and armament are listed, if known to us, on each individual page. ",http://uboat.net/allies/warships/class/621.html
Plover class,1,1,Minelayer,805 BRT ,195 feet (oa) ,69 men ,"2 .303"" AA (2x1) 100 mines ",15 knots,"Two boilers, two shafts, reciprocating engine ",1400 IHP ,Coastal minelayer ,http://uboat.net/allies/warships/class/622.html
Linnet class,3,3,Minelayer,498 BRT ,"163,75 feet (oa) ",24 men ,"2 .303"" AA (2x1) 12 mines ",11 knots,"One boiler, two shafts, reciprocating engine ",400 IHP , ,http://uboat.net/allies/warships/class/623.html
M 1 class,9,9,Minelayer, ,122.5 feet (oa) ,32 men ,"1 20mm AA 2 .303"" AA (2x1) 10 mines ",10 knots,"2 shafts, Diesel engine ",360 BHP , ,http://uboat.net/allies/warships/class/624.html
No specific class,23,23,Landing Ships Infantry, , , , ,,,,"These ships were merchant ships requisitioned by the Admiralty. LSI(L) = Landing Ship Infantry (Large) LSI(M) = Landing Ship Infantry (Medium) LSI(S) = Landing Ship Infantry (Small) LSI(H) = Landing Ship Infantry (Hand-hoisting) Displacement and armament are listed, if known to us, on each individual page. There were other ships in operation as Landing Ships Infantry but these were operated by the MoWT and were civilian manned. These ships are not listed here. The following former Armed Merchant Cruisers were manned with naval personnel. As we don't want to list them twice here are the links to their pages as Armed Merchant Cruiser. You will find the details for their service as Landing Ships Infantry there; Royal Australian Navy LSI(L) HMAS Kanimbla LSI(L) HMAS Manoora LSI(L) HMAS Westralia Royal Canadian Navy LSI(M) HMCS Prince David LSI(M) HMCS Prince Henry  ",http://uboat.net/allies/warships/class/625.html
Empire Battleaxe class,9,9,Landing Ship Infantry,11650 BRT ,418 feet (oa) ,250 men ,"1 4"" gun 1 12pdr AA 12 20mm AA (12x1) Carried 18 LCA's, 2 LCV(P)'s, 1 LCS(M) or LCM and 1458 troops ",14 knots,"2 Boilers, 1 shaft, 1 geared turbine ",4400 SHP ,These were converted C1 standard cargo ships ,http://uboat.net/allies/warships/class/626.html
Kiwi class,3,3,MS Trawler, ,156 feet (oa) ,35 men ,"1 4"" gun 1 20mm AA ",14 knots,"1 boiler, 1 shaft, reciprocating engine ",1000 ,Fitted with Asdic and also used for ASW duties. ,http://uboat.net/allies/warships/class/627.html
MMS II class,104,107,Minesweeper,360 BRT ,140 feet (oa) ,21 men ,As designed: 2 20mm AA (2x1) 4 MG AA (2x2) ,10 knots,"Diesel, 1 shaft ",500 BHP ,Armament varied. ,http://uboat.net/allies/warships/class/628.html
Fairmile A class,12,12,Motor Launch,57 BRT ,110 feet (oa) ,16 men ,"1 3pdr. 2 .303"" AA (2x1) ",25 knots,"Petrol engines, 3 shafts ",1800 BHP ,Fitted for mine laying. ,http://uboat.net/allies/warships/class/629.html
Fairmile B class,721,725,Motor Launch,85 BRT ,112 feet (oa) ,16 men ,"1 3pdr. 2 .303"" AA (2x1) ",20 knots,"Petrol engines, 2 shafts ",1200 BHP , ,http://uboat.net/allies/warships/class/630.html
HDML class,506,538,Motor Launch,46 BRT ,72 feet (oa) ,10 men ,1 3pdr (or 2pdr). 4 .303 AA (2x2) ,11 knots,"Diesel, 1 shaft ",300 to 480 HP ,HDML = Harbour Defence Motor Launch Armament varied. ,http://uboat.net/allies/warships/class/631.html
SGB class,7,9,Steam Gunboat,165 BRT ,146 feet (oa) ,27 men ,"2 2pdr (2x1) 4 .5"" AA (2x2) 2 21"" Torpedo tubes (2x1) ",35 knots,"1 boiler, geared turbines, 2 shafts ",8000 SHP , ,http://uboat.net/allies/warships/class/632.html
MFV 1 class,355,466,Motor Fishing Vessel,50 BRT ,64.5 feet (oa) ,6 men ,"1 .303"" AA machine gun ",9 knots,"Diesel engine, 1 shaft ",between 106 and 120 BHP ,Motor Fishing Vessels were to be used as small tenders. ,http://uboat.net/allies/warships/class/633.html
MFV 425 class,10,10,Motor Fishing Vessel,50 BRT ,66 feet (oa) ,7 men ,1 20mm AA machine gun ,10 knots,"Diesel engine, 1 shaft ",60 BHP ,Motor Fishing Vessels were to be used as small tenders. ,http://uboat.net/allies/warships/class/634.html
MFV 601 class,338,405,Motor Fishing Vessel,28 BRT ,50 feet (oa) ,4 men ,"1 .303"" AA machine gun ",7.5 knots,"Diesel engine, 1 shaft ",60 BHP ,Motor Fishing Vessels were to be used as small tenders. ,http://uboat.net/allies/warships/class/635.html
MFV 1001 class,216,253,Motor Fishing Vessel,114 BRT ,75.5 feet (oa) ,9 men ,1 20mm AA machine gun ,8.5 knots,"Diesel engine, 1 shaft ",160 BHP ,Motor Fishing Vessels were to be used as small tenders. ,http://uboat.net/allies/warships/class/636.html
MFV 1501 class,81,107,Motor Fishing Vessel,200 BRT ,97.25 feet (oa) ,11 men ,1 20mm AA machine gun ,9 knots,"Diesel engine, 1 shaft ",240 BHP ,Motor Fishing Vessels were to be used as small tenders. ,http://uboat.net/allies/warships/class/637.html
Manuka class,13,17,MS Trawler,625 BRT ,134 feet (oa) ,32 men ,"1 12pdr AA gun 4 .303"" AA machine guns (2x2) ",10 knots,"Reciprocating engine, 1 shaft ",550 to 720 IHP ,The design was based on the WW I Castle class trawlers ,http://uboat.net/allies/warships/class/638.html
BPB 60 feet-type class,30,30,Motor Torpedo Boat,18/22 BRT ,60.25 feet ,9/12 men ,"8 .303"" AA (2x4) 2 18"" torpedo tubes ",33 knots,"Petrol engines, 3 shafts ",1800 HP , ,http://uboat.net/allies/warships/class/639.html
Vosper 70 feet-type class,32,32,Motor Torpedo Boat,32/40 BRT ,70 feet ,10/12 men ,"(MTB 20/23 and 29/30) 4 .5""AA (2x2) 2 21"" torpedo tubes MTB 31/40 2 .5""AA (1x2) 4 .303""AA (2x2) 2 21"" torpedo tubes MTB 57/66 See MTB 31/40, but with 1 20mm AA or 4 .303""AA (1x4) additional MTB 69/70 and 218/221 4.303""AA (1x2, 2x1) 2 21"" torpedo tubes  ",33 knots,"Petrol engines, 2 or 3 shafts (see notes) ",900 to 3450 HP (see notes) ,"MTB 20/23, 29/30 and 31/34 Petrol engines, 3 shafts, 3450HP, 42 knots MTB 35/40, 57/66 and 218/221 Petrol engines, 3 shafts, 900HP, 25 knots MTB 69/70 Petrol engines, 2 shafts, 2300P, 27,5 knots  ",http://uboat.net/allies/warships/class/640.html
Thornycroft 73 feet-type class,3,3,Motor Torpedo Boat, , , , ,,,,No details known ,http://uboat.net/allies/warships/class/641.html
Thornycroft 55 feet-type class,14,14,Motor Torpedo Boat,17 BRT ,55 feet ,5 men ,"2 .303"" AA (1x2) 2-18"" torpedo tubes  ",40 knots,"Petrol engines, 2 shafts ",750 HP , ,http://uboat.net/allies/warships/class/642.html
White 73 feet-type class,47,47,Motor Torpedo Boat,33/46 BRT ,73 feet ,17 men ,"MTB 41/48, 201/212 and 246/257 2 .5"" AA (1x2) 2 .303"" AA (2x1) 2 21"" torpedo tubes MTB 424/429 1 6pdr 2 20mm AA (1x2) 4 .303"" AA (2x2) 2 18"" torpedo tubes  ",39 knots,"Petrol engines, 3 shafts ",3360 HP , ,http://uboat.net/allies/warships/class/643.html
Thornycroft 75 feet-type class,13,13,Motor Torpedo Boat,52 BRT ,75 feet ,12 men ,"2 .5"" AA (1x2) 2 .303"" AA (2x1) 2 21"" torpedo tubes  ",30 knots,"Petrol engines, 2 shafts ",2800 HP , ,http://uboat.net/allies/warships/class/644.html
Vosper 60 feet-type class,4,4,Motor Torpedo Boat,25 BRT ,60 feet ,10 men ,"2 .5"" AA (1x2) 2 18"" torpedo tubes  ",35 knots,"Petrol engines, 2 shafts ",2200 HP , ,http://uboat.net/allies/warships/class/645.html
Vosper 72 feet-type class,177,177,Motor Torpedo Boat,42 BRT ,72 feet ,13 men ,"2 .5"" AA (1x2) 2 .303"" AA 2 21"" torpedo tubes (armament varied)  ",39 knots,"Petrol engines, 3 shafts ",4050 HP , ,http://uboat.net/allies/warships/class/646.html
Vosper 73 feet-type class,29,32,Motor Torpedo Boat,47/49 BRT ,73 feet ,13 men ,"MTB 379/395 2 20mm AA (1x2) 4 .303"" AA (2x2) 4 18"" torpedo tubes MTB 523/537 1 6pdr 2 20mm AA (1x2) 4 .303"" AA (2x2) 2 18"" torpedo tubes  ",39 knots,"Petrol engines, 3 shafts ",4200 HP , ,http://uboat.net/allies/warships/class/647.html
BPB 72 feet-type class,90,90,Motor Torpedo Boat,51.6 BRT ,72 feet ,9 men ,"1 6 pdr 2 20mm AA (1x2) 4 .303"" AA (2x2) 2 18"" torpedo tubes ",39 knots,"Petrol engines, 3 shafts ",4050 HP , ,http://uboat.net/allies/warships/class/648.html
Fairmile D class,216,235,Motor Torpedo Boat,102 BRT ,115 feet ,30 men ,"1 6 pdr 2 20mm AA (1x2) 4 .5"" AA (2x2) 4 .303"" AA (2x2) 2 21"" torpedo tubes (MTB 724/800 had 4 18"" torpedo tubes)  ",31 knots,"Petrol engines, 4 shafts ",5000 HP ,"Displacement as MGB was 95 tons Armamant as MGB was: 2 2pdr (2x1) 4 20mm AA (1x2, 2x1) 4 .303"" AA (2x2) Armament varied. ",http://uboat.net/allies/warships/class/649.html
Fairmile D (Modified) class,28,29,Motor Torpedo Boat,95 BRT ,115 feet ,30 men ,"1 6 pdr 4 .5"" AA (2x2) 2 20mm AA (1x2) 4 .303"" AA (2x2) 4 18"" torpedo tubes ",31 knots,"Petrol engines, 4 shafts ",5000 HP , ,http://uboat.net/allies/warships/class/650.html
Camper&Nicholson-type class,8,8,Motor Torpedo Boat,115 BRT ,117 feet ,30 men ,"2 6pdr (2x1) 4 20mm AA (1x2 + 2x1) 4 18"" torpedo tubes  ",31 knots,"Petrol engines, 3 shafts ",4050 HP , ,http://uboat.net/allies/warships/class/651.html
Thornycroft experimental-type (MTB 344) class,1,1,Motor Torpedo Boat, , , , ,,,,No details known ,http://uboat.net/allies/warships/class/652.html
Thornycroft experimental-type (MTB 345/346) class,3,3,Motor Torpedo Boat, , , , ,,,,No details known ,http://uboat.net/allies/warships/class/653.html
BPB experimental-type (MTB 100) class,1,1,Motor Torpedo Boat, , , , ,,,,No details known  ,http://uboat.net/allies/warships/class/654.html
White experimental-type (MTB 101) class,1,1,Motor Torpedo Boat,22 BRT ,67 ,10 men ,"2 20mm AA (2x1) 2 21"" torpedo tubes  ",42 knots,"Diesel engine, 3 shafts ",3450 HP ,Experimental hydrofoil type  ,http://uboat.net/allies/warships/class/655.html
Vosper experimental-type (MTB 102) class,1,1,Motor Torpedo Boat,32 BRT ,68 feet ,10 men ,"2 .5"" AA (1x2) 2 21"" torpedo tubes  ",43 knots,"Petrol engines, 3 shafts ",3150 HP , ,http://uboat.net/allies/warships/class/656.html
Vosper experimental-type (MTB 103) class,1,1,Motor Torpedo Boat, , , , ,,,,Details unknown  ,http://uboat.net/allies/warships/class/657.html
Thornycroft experimental-type (MTB 104/105) class,2,2,Motor Torpedo Boat, , , , ,,,,Details unknown  ,http://uboat.net/allies/warships/class/658.html
Thornycroft experimental-type (MTB 106/107) class,2,2,Motor Torpedo Boat, , , , ,,,,Details unknown  ,http://uboat.net/allies/warships/class/659.html
Vosper experimental-type (MTB 108(ii)) class,1,1,Motor Torpedo Boat, , , , ,,,,Details unknown  ,http://uboat.net/allies/warships/class/661.html
McGruer experimental-type (MTB 109) class,1,1,Motor Torpedo Boat, , , , ,,,,Details unknown  ,http://uboat.net/allies/warships/class/662.html
Chantiers Navales de Meulan experimental-type (MTB 108(i)) class,1,1,Motor Torpedo Boat,23 BRT ,66 feet (oa) ,8 men ,"1 37mm (AA) 1 12.7 mm (AA) 2 18"" torpedo tubes  ",40 knots,"petrol engines, 2 shafts ",2400 HP ,"Private built prototype, requisitioned on 2 December 1939 while laying at the Vosper shipyard. ",http://uboat.net/allies/warships/class/663.html
Guardian class,1,1,Netlayer,2860 BRT ,338 feet (oa) ,181 men ,"2 4"" AA guns (2x1) 8 .303"" AA machine guns (8x1)  ",18 knots,"Two Admiralty 3-drum boilers, Parsons geared turbines, 2 shafts ",6500 SHP , ,http://uboat.net/allies/warships/class/664.html
Protector class,1,1,Netlayer,2900 BRT ,338 feet (oa) ,190 men ,"2 4"" AA guns (2x1) 4 .5"" AA machine guns (1x4)  ",20 knots,"Two Admiralty 3-drum boilers, Parsons geared turbines, 2 shafts ",9000 SHP , ,http://uboat.net/allies/warships/class/665.html
BPB 60 feet-type class,5,5,Motor Anti-Submarine Boat,19 BRT ,60 feet ,9 men ,2 .303 AA machine guns (2x1)  ,25 knots,"Petrol engines, 2 shafts ",1000 BHP , ,http://uboat.net/allies/warships/class/666.html
BPB 70 feet-type class,16,16,Motor Anti-Submarine Boat,23 BRT ,70 feet ,9 men ,8 .303 AA machine guns (2x4)  ,23 knots,"Petrol engines, 2 shafts ",1000 BHP ,"MA/SB 18 - 21 were completed as MGB's. Complement: 10 Displacement: 31 tons Armament: 1 2 pdr or 20mm AA or 4 .303"" AA machine guns (1x4) 4 .5"" AA machine guns (2x2) Other details same as above  ",http://uboat.net/allies/warships/class/667.html
BPB 63 feet-type class,26,26,Motor Anti-Submarine Boat,20 BRT ,63 feet ,9 men ,"2 .303"" AA machine guns (2x1)  ",23 knots,"Petrol engines, 2 shafts ",1000 BHP , ,http://uboat.net/allies/warships/class/668.html
White 70 feet-type class,3,3,Motor Anti-Submarine Boat,39 BRT ,70 feet ,12 men ,"1 20mm AA 4 .5"" AA machine guns (2x2) 4 .303"" AA machine guns (2x2)  ",42 knots,"Petrol engines, 3 shafts ",3450 BHP ,Specifications are as MGB's (not as MA/SB's).  ,http://uboat.net/allies/warships/class/669.html
Mercantile conversion class,1,1,Motor Anti-Submarine Boat, ,70 feet , , ,,,,HMS MA/SB 49 was building as private yacht and was purchased by the Royal Navy 1940. Details not known (to us at the moment).  ,http://uboat.net/allies/warships/class/670.html
BPB 70 feet-type (ex: French) class,18,18,Motor Anti-Submarine Boat,28 BRT ,70 feet ,12 men ,"1 20mm AA or 4 .303"" AA (1x4) 4 .303"" AA (2x2)  ",40 knots,"Petrol engines, 3 shafts ",3300 BHP ,"Details as above is as MGB's. These ships were building in Britain for France as MTB's, after the French surrender they were requisitioned by the Royal Navy and completed as MA/SB's (MA/SB 50 to 62, these were later re-armed as MGB's) and MGB's (MGB 63-67).  ",http://uboat.net/allies/warships/class/671.html
Higgins 70 feet-type class,12,12,Motor Gun Boat,30 BRT ,70 feet ,12 men ,"1 20mm AA 4 .5"" AA machine guns (2x2)  ",27 knots,"Petrol engines, 3 shafts ",1500 BHP , ,http://uboat.net/allies/warships/class/672.html
BPB 72 feet-type class,34,50,Motor Gun Boat,37 BRT ,72 feet ,12 men ,"1 2pdr 2 20mm AA (1x2) 4 .303"" AA machine guns (2x2)  ",40 knots,"Petrol engines, 3 shafts ",4050 BHP , ,http://uboat.net/allies/warships/class/673.html
VTB-11 (former French) class,2,2,Motor Gun Boat,26 BRT ,65 feet ,12 men ,"1 20mm AA 4 .303"" AA machine guns (2x2)  ",45 knots,"Petrol engines, 2 shafts ",2200 BHP , ,http://uboat.net/allies/warships/class/674.html
Elco 70 feet-type class,12,12,Motor Gun Boat,32 BRT ,70 feet ,12 men ,"1 20mm AA 4 .5"" AA machine guns (2x2)  ",40 knots,"Petrol engines, 3 shafts ",4050 BHP , ,http://uboat.net/allies/warships/class/675.html
Higgins 82 feet-type class,15,16,Motor Gun Boat,46 BRT ,82 feet ,12 men ,"2 20mm AA (2x1) 4 .5"" AA machine guns (2x2) 4 .303"" AA machine guns (2x2)  ",42 knots,"Petrol engines, 3 shafts ",4050 BHP , ,http://uboat.net/allies/warships/class/676.html
Fairmile C class,24,24,Motor Gun Boat,72 BRT ,110 feet (oa) ,16 men ,"2 2pdr (2x1) 4 .5"" AA machine guns (2x2) 4 .303"" AA machine guns (2x2)  ",26 knots,"Petrol engines, 3 shafts ",2700 BHP , ,http://uboat.net/allies/warships/class/677.html
Camper&Nicholson-type class,9,9,Motor Gun Boat,95 BRT ,117 feet (oa) ,21 men ,"1 2pdr 4 .5"" AA machine guns (2x2) 4 .303"" AA machine guns (2x2)  ",32 knots,"Diesel engines, 3 shafts ",3000 BHP ,MGB 501 was built as prototype. ,http://uboat.net/allies/warships/class/678.html
Bachaquero class,2,2,Tank landing ship,4890 BRT ,382 feet ,98 men ,4 2pdr AA (4x1) 6 20mm AA (6x1)  ,12 knots,"Reciprocating engine, 2 shaft ",3000 IHP ,Converted from shallow draft tankers. ,http://uboat.net/allies/warships/class/679.html
Tasajera class,1,1,Tank landing ship,3952 BRT ,363 feet ,98 men ,4 2pdr AA (4x1) 6 20mm AA (6x1  ,10 knots,"Reciprocating engine, 2 shafts ",1800 IHP ,Converted from shallow draft tanker. ,http://uboat.net/allies/warships/class/680.html
LST (Mk 1) class,3,3,Tank landing ship,5410 BRT ,400 feet ,169 men ,4 2pdr AA (4x1) 8 20mm AA (8x1)  ,10 knots,".. boilers, geared turbines, 2 shafts ",7000 SHP , ,http://uboat.net/allies/warships/class/681.html
LCT (Mk 1) class,30,30,Landing Craft Tank,226 BRT ,151 feet ,12 men ,2 2pdr AA (2x1)  ,10 knots,"Petrol engines, 2 shafts ",1000 BHP , ,http://uboat.net/allies/warships/class/682.html
LCT (Mk 2) class,73,201,Landing Craft Tank,296 BRT ,160 feet ,12 men ,2 2pdr (AA) (2x1) or 2 20mm AA (2x1)  ,9.5 knots,"Petrol engines, 2 shafts ",1050 BHP ,"Machinery varied, some had 3 shafts. BHP varied between 920 / 1380 BHP. Speed therefore also varied between 9.5 to 11 knots.  ",http://uboat.net/allies/warships/class/683.html
LCT (Mk 3) class,314,327,Landing Craft Tank,350 BRT ,191 feet ,12 men ,2 2pdr (AA) (2x1) or 2 20mm AA (2x1)  ,10 knots,"Petrol engines, 2 shafts ",920 BHP ,Speed power and engines are for fist batch (LCT 300/499) For the second batch (LCT 7001/7150) details were as follows; Speed: 11 knots Power: 2000 BHP ,http://uboat.net/allies/warships/class/684.html
